app.msg	1	PLC%d:	79	GORROS ALTAS PARA OPERADOR
app.msg	1	PLC%d:	80	HERRAMIENTA TALADRO POSICION
app.msg	1	PLC%d:	81	ESPERA PANEL EN EL TOPE LATERAL AB
app.msg	1	PLC%d:	82	CAMBIO HERRAMIENTA MANUALE EN ELECTROBROCA 1
app.msg	1	PLC%d:	83	HOLD DESDE FOTOCELULA - PRESIONAR START PARA CONTINUAR
app.msg	1	PLC%d:	84	EMERGENCIA FOTOCELULA
app.msg	1	PLC%d:	85	CAMBIO HERRAMIENTA MANUALE EN ELECTROBROCA 2
app.msg	1	PLC%d:	86	CAMBIO HERRAMIENTA MANUALE EN ELECTROBROCA 3
app.msg	1	PLC%d:	87	CAMBIO HERRAMIENTA MANUALE EN ELECTROBROCA 4
app.msg	1	PLC%d:	88	ESPECTACION F1 CONFIRMAR DESCARGA
app.msg	1	PLC%d:	89	RETRAER ALMACEN
app.msg	1	PLC%d:	90	ESPECTACION F1 CONFIRMAR CARGA
app.msg	1	PLC%d:	91	PULSADOR START EN ESPERA
app.msg	1	PLC%d:	92	NO EDIT
app.msg	1	PLC%d:	93	NO MODE
app.msg	1	PLC%d:	94	FALTA DEPRESSION
app.msg	1	PLC%d:	95	PROGRAMA INEXISTENT EN EL CAMPO SOLIC.
app.msg	1	PLC%d:	96	FEED RATE NULA
app.msg	1	PLC%d:	97	ESPERA PROTECCIONES ALTAS
app.msg	1	PLC%d:	98	ESPERA PROTECCIONES BAJAS
app.msg	1	PLC%d:	99	APRETAR F2 CONFIRMAR
app.msg	1	PLC%d:	100	ESPERA ALMACEN EN POSICION 1
app.msg	1	PLC%d:	101	ESPERA ALMACEN EN POSICION 2
app.msg	1	PLC%d:	102	ESPERA ALMACEN EN POSICION 3
app.msg	1	PLC%d:	103	ESPERA ALMACEN EN POSICION 4
app.msg	1	PLC%d:	104	ESPERA ALMACEN ALTO
app.msg	1	PLC%d:	105	ESPERA ALMACEN BAJO
app.msg	1	PLC%d:	106	ESPERA ALMACEN IZQUIERDA
app.msg	1	PLC%d:	107	ESPERA ALMACEN DERECHA
app.msg	1	PLC%d:	108	ESPERA BLOQUEO HERRAMIENTA EN ELECTROBROCA 1
app.msg	1	PLC%d:	109	ESPERA BLOQUEO HERRAMIENTA EN ELECTROBROCA 2
app.msg	1	PLC%d:	110	ESPERA BLOQUEO HERRAMIENTA EN ELECTROBROCA 3
app.msg	1	PLC%d:	111	ESPERA BLOQUEO HERRAMIENTA EN ELECTROBROCA 4
app.msg	1	PLC%d:	112	ESPERA DESBLOQUEO HERRAMIENTA EN ELECTROBROCA 1
app.msg	1	PLC%d:	113	ESPERA DESBLOQUEO HERRAMIENTA EN ELECTROBROCA 2
app.msg	1	PLC%d:	114	ESPERA DESBLOQUEO HERRAMIENTA EN ELECTROBROCA 3
app.msg	1	PLC%d:	115	ESPERA DESBLOQUEO HERRAMIENTA EN ELECTROBROCA 4
app.msg	1	PLC%d:	116	PLAZA SELECIONADO NO VACIA
app.msg	1	PLC%d:	117	PLAZA SELECIONADO SIN HERRAMIENTA
app.msg	1	PLC%d:	118	ESPERA ELECTROBROCA 1 EN POSICION DE CAMBIO DE HERRAMIENTA
app.msg	1	PLC%d:	119	ESPERA ELECTROBROCA 2 EN POSICION DE CAMBIO DE HERRAMIENTA
app.msg	1	PLC%d:	120	ESPERA ELECTROBROCA 3 EN POSICION DE CAMBIO DE HERRAMIENTA
app.msg	1	PLC%d:	121	ESPERA ELECTROBROCA 4 EN POSICION DE CAMBIO DE HERRAMIENTA
app.msg	1	PLC%d:	122	ESPERA PANEL EN EL TOPE LATERAL CD
app.msg	1	PLC%d:	123	CONFIRMACION DESCARGADO TRANSPORTADORES
app.msg	1	PLC%d:	124	DESCARGADO PAR A EMERGENCIA EN CURSO
app.msg	1	PLC%d:	125	INHIBIBICION DESCARGADO AREA AB
app.msg	1	PLC%d:	126	INHIBIBICION DESCARGADO AREA CD
app.msg	1	PLC%d:	127	GRUPO OPERADOR
app.msg	1	PLC%d:	128	DESCARGADOR
app.msg	1	PLC%d:	129	EFECTUAR LA REGULACIÓN DE LAS MESAS Y LAS VENTOSAS
app.msg	1	PLC%d:	130	ENGANCHE NO EFECTUADO
app.msg	1	PLC%d:	131	ESPERA GRUPO POSICIONADOR MESAS Y VENTOSAS BAJO
